"ProdutoId";"TipoCarteira__c";"NomeInvestimento__c"
a0W3u00000CWOeDEAX;"";CDB
a0W3u00000CWOeNEAX;"";LCI
a0W3u00000CWOeSEAX;"";LCI
a0W3u00000CWOeXEAX;"";LCI
a0W3u00000CWOecEAH;"";LCI
a0W3u00000CWOehEAH;"";LC
a0W3u00000CWOemEAH;"";LC
a0W3u00000CWOerEAH;"";LC
a0W3u00000CWOf1EAH;"";LC
a0W3u00000CWOg9EAH;Fundo de Renda Fixa;BUTIA DEBENTURES FI-INFRA RF LP
a0W3u00000CWOgJEAX;FIC de Fundo de Renda Fixa;BUTIA TOP CP FIC FI RF
a0W3u00000CWOgTEAX;FIC de Fundo Multimercado;PERSEVERA COMPASS FIC FIM
a0W3u00000CWOjSEAX;"";CDB
a0W3u00000CWOjXEAX;"";CDB
a0W3u00000CWOjcEAH;"";CDB
a0W3u00000CWOjhEAH;"";CDB
a0W3u00000CWOjmEAH;"";CDB
a0W3u00000CWOjrEAH;"";CDB
a0W3u00000CWOjwEAH;"";CDB
a0W3u00000CWOk1EAH;"";CDB
a0W3u00000CWOk6EAH;"";CDB
a0W3u00000CWOkBEAX;"";CDB
a0W3u00000CWOkGEAX;"";CDB
a0W3u00000CWOkLEAX;"";LCI
a0W3u00000CWOkfEAH;"";CDB
a0W3u00000CWOkkEAH;"";CDB
a0W3u00000CWOkuEAH;"";CDB
a0W3u00000CWOkzEAH;"";LCA
a0W3u00000CWOl4EAH;"";CDB
a0W3u00000CWOl9EAH;"";CDB
a0W3u00000CWOmHEAX;FIC de Fundo de Ações;DAHLIA INSTITUCIONAL FIC FIA
a0W3u00000CWOmMEAX;FIC de Fundo Multimercado;DAHLIA TOTAL RETURN FIC FIM
a0W3u00000CWOn0EAH;"";CDB
a0W3u00000CWOn5EAH;"";CDB
a0W3u00000CWOpXEAX;"";CDB
a0W3u00000CWOpcEAH;"";CDB
a0W3u00000CWOphEAH;"";CDB
a0W3u00000CWOpmEAH;"";CDB
a0W3u00000CWOprEAH;"";CDB
a0W3u00000CWOpwEAH;"";CDB
a0W3u00000CWOqQEAX;"";CDB
a0W3u00000CWOqaEAH;"";CDB
a0W3u00000CWOs7EAH;"";CDB
a0W3u00000CWOsCEAX;"";CDB
a0W3u00000CWOsMEAX;"";CDB
a0W3u00000CWOvGEAX;"";CDB
a0W3u00000CWOvLEAX;"";CDB
a0W3u00000CWOvQEAX;"";CDB
a0W3u00000CWOvVEAX;"";CDB
a0W3u00000CWOvaEAH;"";CDB
a0W3u00000CWOvfEAH;"";CDB
a0W3u00000CWOvkEAH;"";LCI
a0W3u00000CWOvpEAH;"";LCI
a0W3u00000CWOvuEAH;"";CDB
a0W3u00000CWOvzEAH;"";CDB
a0W3u00000CWOw4EAH;"";CDB
a0W3u00000CWOw9EAH;"";LC
a0W3u00000CWOwEEAX;"";LC
a0W3u00000CWOwFEAX;"";LC
a0W3u00000CWOwJEAX;"";LC
a0W3u00000CWOwOEAX;"";LC
a0W3u00000CWOwYEAX;"";LCA
a0W3u00000CWOwdEAH;"";LCA
a0W3u00000CWP2REAX;"";CDB
a0W3u00000CWP2bEAH;"";CDB
a0W3u00000CWP3AEAX;"";LC
a0W3u00000CWP3FEAX;"";LC
a0W3u00000CWP3KEAX;"";LC
a0W3u00000CWP3PEAX;"";LC
a0W3u00000CWP3eEAH;"";CDB
a0W3u00000CWP3oEAH;"";CDB
a0W3u00000CWP3yEAH;"";CDB
a0W3u00000CWP43EAH;"";CDB
a0W3u00000CWP48EAH;"";CDB
a0W3u00000CWPBTEA5;"";LCA
a0W3u00000CWPBYEA5;"";LCA
a0W3u00000CWPBdEAP;"";LCA
a0W3u00000CWPBnEAP;"";CDB
a0W3u00000CWPBsEAP;"";CDB
a0W3u00000CWPBxEAP;"";CDB
a0W3u00000CWPC2EAP;"";CDB
a0W3u00000CWPC7EAP;"";LCI
a0W3u00000CWPCCEA5;"";LCI
a0W3u00000CWPCHEA5;"";CDB
a0W3u00000CWPCMEA5;"";CDB
a0W3u00000CWPCREA5;"";CDB
a0W3u00000CWPCWEA5;"";CDB
a0W3u00000CWPCbEAP;"";CDB
a0W3u00000CWPCgEAP;"";CDB
a0W3u00000CWPClEAP;"";CDB
a0W3u00000CWPCvEAP;"";LCI
a0W3u00000CWPGJEA5;"";LCA
a0W3u00000CWPGOEA5;"";CDB
a0W3u00000CWPGTEA5;"";CDB
a0W3u00000CWPGYEA5;"";CDB
a0W3u00000CWPGdEAP;"";CDB
a0W3u00000CWPGnEAP;"";CDB
a0W3u00000CWPGxEAP;"";CDB
a0W3u00000CWPH2EAP;"";CDB
a0W3u00000CWPH7EAP;"";CDB
a0W3u00000CWPHCEA5;"";CDB
a0W3u00000CWPHgEAP;"";LCA
a0W3u00000CWPMHEA5;"";CDB
a0W3u00000CWPMMEA5;"";CDB
a0W3u00000CWPMREA5;"";CDB
a0W3u00000CWPMWEA5;"";CDB
a0W3u00000CWPMbEAP;"";CDB
a0W3u00000CWPMgEAP;"";CDB
a0W3u00000CWPMlEAP;"";CDB
a0W3u00000CWPMqEAP;"";CDB
a0W3u00000CWPMvEAP;"";CDB
a0W3u00000CWPN5EAP;"";CDB
a0W3u00000CWPNPEA5;"";CDB
a0W3u00000CWPSFEA5;"";CDB
a0W3u00000CWPSKEA5;"";CDB
a0W3u00000CWPSPEA5;"";CDB
a0W3u00000CWPSeEAP;"";CDB
a0W3u00000CWPUGEA5;FIC de Fundo de Ações;TORK LONG ONLY INSTITUCIONAL FIC FIA
a0W3u00000CWPUVEA5;FIC de Fundo de Ações;TORK 60 FIC FIA
a0W3u00000CWPXPEA5;"";CDB
a0W3u00000CWPXZEA5;"";CDB
a0W3u00000CWPXeEAP;"";CDB
a0W3u00000CWPXjEAP;"";CDB
a0W3u00000CWPXoEAP;"";CDB
a0W3u00000CWPXtEAP;"";CDB
a0W3u00000CWPXyEAP;"";CDB
a0W3u00000CWPY3EAP;"";CDB
a0W3u00000CWPYDEA5;"";LCA
a0W3u00000CWPYIEA5;"";LCA
a0W3u00000CWPYSEA5;"";CDB
a0W3u00000CWPYXEA5;"";CDB
a0W3u00000CWPYcEAP;"";CDB
a0W3u00000CWPYhEAP;"";LCA
a0W3u00000CWPcUEAX;"";CDB
a0W3u00000CWPcZEAX;"";CDB
a0W3u00000CWPceEAH;"";CDB
a0W3u00000CWPcjEAH;"";CDB
a0W3u00000CWPcoEAH;"";CDB
a0W3u00000CWPctEAH;"";LCA
a0W3u00000CWPcyEAH;"";CDB
a0W3u00000CWPd3EAH;"";CDB
a0W3u00000CWPd8EAH;"";CDB
a0W3u00000CWPdDEAX;"";CDB
a0W3u00000CWPdNEAX;"";CDB
a0W3u00000CWPdXEAX;"";CDB
a0W3u00000CWPdhEAH;"";CDB
a0W3u00000CWPdmEAH;"";CDB
a0W3u00000CWPdrEAH;"";CDB
a0W3u00000CWPdwEAH;"";CDB
a0W3u00000CWPt1EAH;"";CDB
a0W3u00000CWPt6EAH;"";CDB
a0W3u00000CWPtBEAX;"";CDB
a0W3u00000CWPtGEAX;"";CDB
a0W3u00000CWPtLEAX;"";CDB
a0W3u00000CWPtQEAX;"";CDB
a0W3u00000CWPtVEAX;"";CDB
a0W3u00000CWPtaEAH;"";CDB
a0W3u00000CWPtfEAH;"";CDB
a0W3u00000CWPtkEAH;"";CDB
a0W3u00000CWPtpEAH;"";CDB
a0W3u00000CWPtuEAH;"";CDB
a0W3u00000CWPu4EAH;"";CDB
a0W3u00000CWPu9EAH;"";CDB
a0W3u00000CWPuEEAX;"";CDB
a0W3u00000CWPuJEAX;"";CDB
a0W3u00000CWPuOEAX;"";LCA
a0W3u00000CWPuTEAX;"";LCA
a0W3u00000CWPuYEAX;"";LCA
a0W3u00000CWPudEAH;"";LCA
a0W3u00000CWPuiEAH;"";LCA
a0W3u00000CWPunEAH;"";LCA
a0W3u00000CWPusEAH;"";LCA
a0W3u00000CWPuxEAH;"";LCA
a0W3u00000CWPv2EAH;"";LCA
a0W3u00000CWPvCEAX;"";LCA
a0W3u00000CWPvHEAX;"";LCA
a0W3u00000CWPvMEAX;"";LCA
a0W3u00000CWPvREAX;"";CDB
a0W3u00000CWPvWEAX;"";CDB
a0W3u00000CWPvbEAH;"";LCA
a0W3u00000CWPvgEAH;"";LCA
a0W3u00000CWQ4TEAX;"";CDB
a0W3u00000CWQ4YEAX;"";CDB
a0W3u00000CWQ4dEAH;"";CDB
a0W3u00000CWQ4iEAH;"";CDB
a0W3u00000CWQ4nEAH;"";CDB
a0W3u00000CWQ4sEAH;"";CDB
a0W3u00000CWQ4xEAH;"";CDB
a0W3u00000CWQ52EAH;"";CDB
a0W3u00000CWQ57EAH;"";CDB
a0W3u00000CWQ5CEAX;"";CDB
a0W3u00000CWQ5HEAX;"";CDB
a0W3u00000CWQ5MEAX;"";CDB
a0W3u00000CWQ5WEAX;"";LCA
a0W3u00000CWQ5bEAH;"";LCA
a0W3u00000CWQ5lEAH;"";CDB
a0W3u00000CWQ5qEAH;"";CDB
a0W3u00000CWQ5vEAH;"";CDB
a0W3u00000CWQ60EAH;"";CDB
a0W3u00000CWQ65EAH;"";CDB
a0W3u00000CWQ6AEAX;"";CDB
a0W3u00000CWQ6FEAX;"";CDB
a0W3u00000CWQ6KEAX;"";CDB
a0W3u00000CWQ6PEAX;"";CDB
a0W3u00000CWQ6UEAX;"";CDB
a0W3u00000CWQ6ZEAX;"";CDB
a0W3u00000CWQ8aEAH;Fundo de Ações;REAL INVESTOR  FIA
a0W3u00000CWQ8kEAH;Fundo Multimercado;REAL INVESTOR FIM
a0W3u00000CWQB0EAP;"";CDB
a0W3u00000CWQB5EAP;"";CDB
a0W3u00000CWQBAEA5;"";CDB
a0W3u00000CWQBFEA5;"";LCA
a0W3u00000CWQBKEA5;"";LCA
a0W3u00000CWQBPEA5;"";CDB
a0W3u00000CWQBUEA5;"";CDB
a0W3u00000CWQBZEA5;"";CDB
a0W3u00000CWQBeEAP;"";CDB
a0W3u00000CWQBjEAP;"";CDB
a0W3u00000CWQBtEAP;"";CDB
a0W3u00000CWQByEAP;"";CDB
a0W3u00000CWQC3EAP;"";CDB
a0W3u00000CWQC8EAP;"";CDB
a0W3u00000CWQCDEA5;"";CDB
a0W3u00000CWQCIEA5;"";CDB
a0W3u00000CWQCNEA5;"";CDB
a0W3u00000CWQCSEA5;"";CDB
a0W3u00000CWQCXEA5;"";CDB
a0W3u00000CWQCcEAP;"";CDB
a0W3u00000CWQChEAP;"";CDB
a0W3u00000CWQCmEAP;"";LCA
a0W3u00000CWQCrEAP;"";CDB
a0W3u00000CWQCwEAP;"";CDB
a0W3u00000CWQD1EAP;"";CDB
a0W3u00000CWQD6EAP;"";CDB
a0W3u00000CWQDGEA5;"";CDB
a0W3u00000CWQE4EAP;FIC de Fundo Multimercado;ACE CAPITAL FIC FIM
a0W3u00000CWQI3EAP;"";LCA
a0W3u00000CWQI8EAP;"";CDB
a0W3u00000CWQIDEA5;"";CDB
a0W3u00000CWQIIEA5;"";CDB
a0W3u00000CWQINEA5;"";CDB
a0W3u00000CWQISEA5;"";CDB
a0W3u00000CWQIXEA5;"";CDB
a0W3u00000CWQIhEAP;"";CDB
a0W3u00000CWQImEAP;"";CDB
a0W3u00000CWQIrEAP;"";CDB
a0W3u00000CWQIwEAP;"";CDB
a0W3u00000CWQJ1EAP;"";CDB
a0W3u00000CWQJ6EAP;"";CDB
a0W3u00000CWQJBEA5;"";CDB
a0W3u00000CWQJGEA5;"";CDB
a0W3u00000CWQJLEA5;"";CDB
a0W3u00000CWQJQEA5;"";CDB
a0W3u00000CWQJVEA5;"";CDB
a0W3u00000CWQJaEAP;"";LCI
a0W3u00000CWQJfEAP;"";CDB
a0W3u00000CWQJpEAP;"";CDB
a0W3u00000CWQJuEAP;"";CDB
a0W3u00000CWQJzEAP;"";CDB
a0W3u00000CWQK4EAP;"";CDB
a0W3u00000CWQOGEA5;"";CDB
a0W3u00000CWQOQEA5;"";CDB
a0W3u00000CWQOVEA5;"";CDB
a0W3u00000CWQOfEAP;"";CDB
a0W3u00000CWQPnEAP;FIC de Fundo Multimercado;LOGOS LONG BIASED FIC FIM
a0W3u00000CWQPsEAP;FIC de Fundo Multimercado;LOGOS TOTAL RETURN FIC FIM
a0W3u00000CWQQ2EAP;FIC de Fundo de Ações;LOGOS LONG BIASED II FIC FIA
a0W3u00000CWQQMEA5;FIC de Fundo de Ações;TRIGONO DELPHOS INCOME FIC FIA
a0W3u00000CWQYxEAP;"";LCA
a0W3u00000CWQZ2EAP;"";CDB
a0W3u00000CWQZ7EAP;"";CDB
a0W3u00000CWQZCEA5;"";CDB
a0W3u00000CWQZHEA5;"";CDB
a0W3u00000CWQZMEA5;"";CDB
a0W3u00000CWQZWEA5;"";CDB
a0W3u00000CWQZbEAP;"";LCA
a0W3u00000CWQZgEAP;"";CDB
a0W3u00000CWQZlEAP;"";LC
a0W3u00000CWQZqEAP;"";LC
a0W3u00000CWQZvEAP;"";CDB
a0W3u00000CWQa0EAH;"";CDB
a0W3u00000CWQa5EAH;"";CDB
a0W3u00000CWQaAEAX;"";CDB
a0W3u00000CWQaKEAX;"";CDB
a0W3u00000CWQaPEAX;"";CDB
a0W3u00000CWQaUEAX;"";CDB
a0W3u00000CWQaZEAX;"";LCI
a0W3u00000CWQaeEAH;"";LCI
a0W3u00000CWQajEAH;"";LCI
a0W3u00000CWQaoEAH;"";LCI
a0W3u00000CWQatEAH;"";LCA
a0W3u00000CWQcGEAX;FIC de Fundo de Ações;PORTO SEGURO AÇÕES FIC FI
a0W3u00000CWQcVEAX;"";CDB
a0W3u00000CWQejEAH;"";LCA
a0W3u00000CWQetEAH;"";CDB
a0W3u00000CWQeyEAH;"";CDB
a0W3u00000CWQf3EAH;"";LC
a0W3u00000CWQf8EAH;"";CDB
a0W3u00000CWQfDEAX;"";LC
a0W3u00000CWQfIEAX;"";LC
a0W3u00000CWQfNEAX;"";CDB
a0W3u00000CWQfSEAX;"";CDB
a0W3u00000CWQfXEAX;"";LCA
a0W3u00000CWQfcEAH;"";CDB
a0W3u00000CWQfhEAH;"";CDB
a0W3u00000CWQfmEAH;"";CDB
a0W3u00000CWQfrEAH;"";CDB
a0W3u00000CWQfwEAH;"";CDB
a0W3u00000CWQg1EAH;"";CDB
a0W3u00000CWQg6EAH;"";CDB
a0W3u00000CWQgBEAX;"";CDB
a0W3u00000CWQgGEAX;"";CDB
a0W3u00000CWQgLEAX;"";CDB
a0W3u00000CWQgQEAX;"";CDB
a0W3u00000CWQgVEAX;"";CDB
a0W3u00000CWQgaEAH;"";LC
a0W3u00000CWQgfEAH;"";CDB
a0W3u00000CWQgkEAH;"";LC
a0W3u00000CWQgpEAH;"";CDB
a0W3u00000CWQguEAH;"";CDB
a0W3u00000CWQgzEAH;"";CDB
a0W3u00000CWQh4EAH;"";CDB
a0W3u00000CWQh9EAH;"";LCA
a0W3u00000CWQhEEAX;"";CDB
a0W3u00000CWQhJEAX;"";LCI
a0W3u00000CWQhOEAX;"";CDB
a0W3u00000CWQhTEAX;"";CDB
a0W3u00000CWQhYEAX;"";CDB
a0W3u00000CWQhdEAH;"";CDB
a0W3u00000CWQhiEAH;"";LCA
a0W3u00000CWQhsEAH;"";LCA
a0W3u00000CWQhxEAH;"";CDB
a0W3u00000CWQi2EAH;"";CDB
a0W3u00000CWQi7EAH;"";CDB
a0W3u00000CWQiCEAX;"";CDB
a0W3u00000CWQiHEAX;"";CDB
a0W3u00000CWQiMEAX;"";LCI
a0W3u00000CWQiREAX;"";LCA
a0W3u00000CWQiWEAX;"";LCA
a0W3u00000CWQibEAH;"";LCA
a0W3u00000CWQiqEAH;"";LCA
a0W3u00000CWR2REAX;"";LCA
a0W3u00000CWR2WEAX;"";LCA
a0W3u00000CWR2bEAH;"";LCA
a0W3u00000CWR2gEAH;"";CDB
a0W3u00000CWR2lEAH;"";LCA
a0W3u00000CWR2vEAH;"";CDB
a0W3u00000CWR30EAH;"";CDB
a0W3u00000CWR35EAH;"";CDB
a0W3u00000CWR3AEAX;"";CDB
a0W3u00000CWR3FEAX;"";CDB
a0W3u00000CWR3KEAX;"";CDB
a0W3u00000CWR3PEAX;"";CDB
a0W3u00000CWR3UEAX;"";CDB
a0W3u00000CWR3ZEAX;"";CDB
a0W3u00000CWR3eEAH;"";LCA
a0W3u00000CWR3jEAH;"";CDB
a0W3u00000CWR3oEAH;"";CDB
a0W3u00000CWR3yEAH;"";CDB
a0W3u00000CWR43EAH;"";CDB
a0W3u00000CWR48EAH;"";CDB
a0W3u00000CWR4DEAX;"";CDB
a0W3u00000CWR4NEAX;"";CDB
a0W3u00000CWR4SEAX;"";CDB
a0W3u00000CWR4XEAX;"";CDB
a0W3u00000CWR4cEAH;"";CDB
a0W3u00000CWR4mEAH;"";LCI
a0W3u00000CWR4rEAH;"";CDB
a0W3u00000CWR4wEAH;"";CDB
a0W3u00000CWR56EAH;"";LC
a0W3u00000CWR5BEAX;"";LC
a0W3u00000CWR5GEAX;"";LC
a0W3u00000CWR5LEAX;"";CDB
a0W3u00000CWR5QEAX;"";CDB
a0W3u00000CWRdXEAX;"";LCA
a0W3u00000CWRdcEAH;"";CDB
a0W3u00000CWRdhEAH;"";CDB
a0W3u00000CWRdmEAH;"";CDB
a0W3u00000CWRdrEAH;"";CDB
a0W3u00000CWRdwEAH;"";CDB
a0W3u00000CWRe1EAH;"";CDB
a0W3u00000CWRe6EAH;"";CDB
a0W3u00000CWReBEAX;"";CDB
a0W3u00000CWReGEAX;"";CDB
a0W3u00000CWReLEAX;"";LCA
a0W3u00000CWReQEAX;"";CDB
a0W3u00000CWReVEAX;"";CDB
a0W3u00000CWReaEAH;"";CDB
a0W3u00000CWRefEAH;"";LCA
a0W3u00000CWRekEAH;"";CDB
a0W3u00000CWRepEAH;"";CDB
a0W3u00000CWReuEAH;"";CDB
a0W3u00000CWRezEAH;"";CDB
a0W3u00000CWRf4EAH;"";CDB
a0W3u00000CWRf9EAH;"";CDB
a0W3u00000CWRfEEAX;"";LCI
a0W3u00000CWRfJEAX;"";LCI
a0W3u00000CWRfOEAX;"";CDB
a0W3u00000CWRfTEAX;"";CDB
a0W3u00000CWRfYEAX;"";CDB
a0W3u00000CWRfdEAH;"";CDB
a0W3u00000CWRfiEAH;"";CDB
a0W3u00000CWRfnEAH;"";CDB
a0W3u00000CWRfsEAH;"";LCA
a0W3u00000CWRfxEAH;"";CDB
a0W3u00000CWRg2EAH;"";LCA
a0W3u00000CWRg7EAH;"";CDB
a0W3u00000CWRgCEAX;"";LC
a0W3u00000CWRgHEAX;"";LC
a0W3u00000CWRgMEAX;"";CDB
a0W3u00000CWRgREAX;"";CDB
a0W3u00000CWRgWEAX;"";CDB
a0W3u00000CWRgbEAH;"";CDB
a0W3u00000CWRggEAH;"";CDB
a0W3u00000CWRglEAH;"";CDB
a0W3u00000CWRgqEAH;"";CDB
a0W3u00000CWRhUEAX;"";LC
a0W3u00000CWRhZEAX;"";LC
a0W3u00000CWRheEAH;"";LC
a0W3u00000CWRhjEAH;"";LC
a0W3u00000CWRhoEAH;"";LC
a0W3u00000CWRhtEAH;"";LC
a0W3u00000CWS2dEAH;"";CDB
a0W3u00000CWS2iEAH;"";CDB
a0W3u00000CWS2nEAH;"";CDB
a0W3u00000CWS2sEAH;"";CDB
a0W3u00000CWS2xEAH;"";CDB
a0W3u00000CWS32EAH;"";CDB
a0W3u00000CWS37EAH;"";CDB
a0W3u00000CWS3CEAX;"";CDB
a0W3u00000CWS3HEAX;"";CDB
a0W3u00000CWS3MEAX;"";CDB
a0W6A000001s82xUAA;"";CDB
a0W6A000001s9P0UAI;"";CDB
a0W6A000001sA6NUAU;"";CDB
a0W6A000001sLFLUA2;"";CDB
a0W6A000001sLFaUAM;"";CDB
a0W6A000001sLFfUAM;"";CDB
a0W6A000001sLFkUAM;"";CDB
a0W6A000001sLFuUAM;"";LCA
a0W6A000001sLFzUAM;"";LCA
a0W6A000001sLG4UAM;"";LCA
a0W6A000001sLGEUA2;"";LCA
a0W6A000001sLGJUA2;"";LCA
a0W6A000001sLGdUAM;"";LCI
a0W6A000001sLHCUA2;"";LCA
a0W6A000001sdcpUAA;"";LCA
a0W6A000001sdryUAA;"";LCA
a0W6A000001sds8UAA;"";CDB
a0W6A000001sdsDUAQ;"";CDB
a0W6A000001sdsIUAQ;"";CDB
a0W6A000001sdsNUAQ;"";CDB
a0W6A000001sdsSUAQ;"";CDB
a0W6A000001sduoUAA;"";CDB
a0W6A000001se1GUAQ;"";CDB
a0W6A000001se1LUAQ;"";CDB
a0W6A000001se7PUAQ;"";CDB
a0W6A000001se7UUAQ;"";CDB
a0W6A000001se7ZUAQ;"";CDB
a0W6A000001seCmUAI;"";CDB
a0W6A000001seCrUAI;"";CDB
a0W6A000001seCwUAI;"";CDB
a0W6A000001seD1UAI;"";CDB
a0W6A000001seD6UAI;"";CDB
a0W6A000001seDGUAY;"";CDB
a0W6A000001seNiUAI;"";CDB
a0W6A000001segRUAQ;"";CDB
a0W6A000001sejBUAQ;"";CDB
a0W6A000001snDdUAI;"";CDB
a0W6A000001snDeUAI;"";CDB
a0W6A000001sqNEUAY;"";CDB
a0W6A000001sqNJUAY;"";CDB
a0W6A000001sqNOUAY;"";CDB
a0W6A000001sqNTUAY;"";LCA
a0W6A000001tTF8UAM;"";CDB
a0W6A000001tTFSUA2;"";LCA
a0W6A000001tTFXUA2;"";LCA
a0W6A000001tTFuUAM;"";CDB
a0W6A000004TRFFUA4;"";CDB
a0W6A000004UbbmUAC;"";LCI
a0W6A000004UbbnUAC;"";LCI
a0W6A000004UbboUAC;"";CDB
a0W6A000004UbbpUAC;"";CDB
a0W6A000004UbbqUAC;"";CDB
a0W6A000004xPnjUAE;"";CDB
a0W6A000004xPnkUAE;"";CDB
a0W6A000004xPnlUAE;"";CDB
a0W6A000004xPnmUAE;"";LCA
a0W6A000004xPnnUAE;"";LCA
a0W6A000004xPnoUAE;"";LCA
a0W6A000004yADRUA2;"";LCI
a0W6A000004yBN1UAM;"";CDB
a0W6A000005LrsUUAS;"";LCA
a0W6A000005M6ypUAC;"";CDB
a0W6A000005M6zRUAS;"";LCA
a0W6A000005M6zbUAC;"";CDB
a0W6A000005M6zvUAC;"";CDB
a0W6A000005M700UAC;"";CDB
a0W6A000005M705UAC;"";CDB
a0W6A000005M70AUAS;"";CDB
a0W6A000005M70FUAS;"";CDB
a0W6A000005M70KUAS;"";CDB
a0W6A000005M70PUAS;"";CDB
a0W6A000005M70UUAS;"";CDB
a0W6A000005M73hUAC;"";CDB
a0W6A000005MK1wUAG;"";CDB
a0W6A000005MK26UAG;"";LCA
a0W6A000005MK35UAG;"";CDB
a0W6A000005MK3AUAW;"";CDB
a0W6A000005MK3UUAW;"";CDB
a0W6A000005MK3ZUAW;"";CDB
a0W6A000005MK3eUAG;"";CDB
a0W6A000005MK3jUAG;"";CDB
a0W6A000005MK3oUAG;"";LCA
a0W6A000005MK3tUAG;"";LCA
a0W6A000005MK43UAG;"";CDB
a0W6A000005NDABUA4;"";CDB
a0W6A000005NDALUA4;"";CDB
a0W6A000005NDAQUA4;"";CDB
a0W6A000005NDAaUAO;"";CDB
a0W6A000005NDAfUAO;"";CDB
a0W6A000005NDAkUAO;"";CDB
a0W6A000005NDAuUAO;"";LCA
a0W6A000005NDAzUAO;"";LCA
a0W6A000005NSCfUAO;"";CDB
a0W6A000005NSCkUAO;"";CDB
a0W6A000005NSCpUAO;"";CDB
a0W6A000005NSCuUAO;"";LCA
a0W6A000005NSCzUAO;"";LCA
a0W6A000005NSIbUAO;"";CDB
a0W6A000005Nf28UAC;"";CDB
a0W6A000005Nf2DUAS;"";CDB
a0W6A000005Nf2IUAS;"";CDB
a0W6A000005Nf2NUAS;"";CDB
a0W6A000005Nf2cUAC;"";CDB
a0W6A000005Nf2mUAC;"";CDB
a0W6A000005Nf2rUAC;"";CDB
a0W6A000005Nf2wUAC;"";CDB
a0W6A000005Nf31UAC;"";LCA
a0W6A000005Nf36UAC;"";CDB
a0W6A000005Nf9dUAC;"";LCA
a0W6A000005Nf9oUAC;"";LCA
a0W6A000005NfAhUAK;"";CDB
a0W6A000005Nv4JUAS;"";CDB
a0W6A000005Nv4OUAS;"";CDB
a0W6A000005Nv4dUAC;"";LCA
a0W6A000005Nv4iUAC;"";LCA
a0W6A000005Nv4nUAC;"";LCA
a0W6A000005Nv4xUAC;"";CDB
a0W6A000005Nv5HUAS;"";CDB
a0W6A000005NvD6UAK;"";CDB
a0W6A000005OA52UAG;"";CDB
a0W6A000005OA57UAG;"";CDB
a0W6A000005OA5HUAW;"";CDB
a0W6A000005OA5RUAW;"";CDB
a0W6A000005OA5bUAG;"";CDB
a0W6A000005OA5gUAG;"";CDB
a0W6A000005OA5qUAG;"";CDB
a0W6A000005OA5vUAG;"";CDB
a0W6A000005OA60UAG;"";CDB
a0W6A000005OA65UAG;"";LCA
a0W6A000005OA6AUAW;"";CDB
a0W6A000005OA6FUAW;"";LCA
a0W6A000005OA6UUAW;"";LCA
a0W6A000005OAPAUA4;"";LCA
a0W6A000005OAPFUA4;"";LCA
a0W6A000005OAPKUA4;"";LCA
a0W6A000005OAPPUA4;"";LCA
a0W6A000005OAQ3UAO;"";LCA
a0W6A000005OAQ8UAO;"";LCA
a0W6A000005OAQDUA4;"";LCA
a0W6A000005OAQNUA4;"";LCA
a0W6A000005OYGyUAO;"";CDB
a0W6A000005OYH3UAO;"";CDB
a0W6A000005OYHDUA4;"";CDB
a0W6A000005OYHIUA4;"";CDB
a0W6A000005OYHNUA4;"";CDB
a0W6A000005OYHrUAO;"";CDB
a0W6A000005OYHwUAO;"";CDB
a0W6A000005OYIEUA4;"";LCA
a0W6A000005OYIJUA4;"";LCA
a0W6A000005OYklUAG;"";CDB
a0W6A000005OYkqUAG;"";CDB
a0W6A000005OlrSUAS;"";CDB
a0W6A000005OlrXUAS;"";CDB
a0W6A000005OlwoUAC;"";CDB
a0W6A000005OlwtUAC;"";CDB
a0W6A000005Olx6UAC;"";CDB
a0W6A000005Om2NUAS;"";CDB
a0W6A000005Om2SUAS;"";CDB
a0W6A000005Om2XUAS;"";CDB
a0W6A000005Om2cUAC;"";CDB
a0W6A000005Om2hUAC;"";LCA
a0W6A000005Om2mUAC;"";LCA
a0W6A000005OmAPUA0;"";CDB
a0W6A000005OzupUAC;"";CDB
a0W6A000005OzuuUAC;"";CDB
a0W6A000005OzuzUAC;"";LCI
a0W6A000005Ozv4UAC;"";CDB
a0W6A000005Ozv9UAC;"";LCI
a0W6A000005OzvEUAS;"";LCI
a0W6A000005OzvJUAS;"";CDB
a0W6A000005OzvOUAS;"";LCI
a0W6A000005OzvTUAS;"";LCI
a0W6A000005OzvYUAS;"";LCI
a0W6A000005OzvdUAC;"";LCI
a0W6A000005P0NSUA0;"";CDB
a0W6A000005P0NcUAK;"";LCA
a0W6A000005P0NmUAK;"";CDB
a0W6A000005P0OBUA0;"";CDB
a0W6A000005PFTRUA4;"";CDB
a0W6A000005PFTWUA4;"";CDB
a0W6A000005PFTbUAO;"";LCA
a0W6A000005PFTlUAO;"";LCA
a0W6A000005PFTqUAO;"";CDB
a0W6A000005PFTvUAO;"";CDB
a0W6A000005PFUVUA4;"";CDB
a0W6A000005PFUfUAO;"";CDB
a0W6A000005PFUkUAO;"";CDB
a0W6A000005PFquUAG;"";CDB
a0W6A000005PG4VUAW;"";CDB
a0W6A000005PGuHUAW;"";CDB
a0W6A000005PTc2UAG;"";CDB
a0W6A000005PTc7UAG;"";CDB
a0W6A000005PTsEUAW;"";CDB
a0W6A000005PTsJUAW;"";CDB
a0W6A000005PTsOUAW;"";CDB
a0W6A000005PU6mUAG;"";CDB
